ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score,polarity
순이익/NNG,3164,1640,4804,0.00050226160591,0.0003267062432766,1.5373492739922394,Hawkish
출시/NNG,3030,1774,4804,0.0004809900966837,0.0003534005338858,1.3610338711010133,Hawkish
전세/NNG,3245,1546,4791,0.0005151197570095,0.0003079803976254,1.672573192908395,Hawkish
분양/NNG,3078,1633,4711,0.0004886097417797,0.0003253117654089,1.5019737794157997,Hawkish
프로그램/NNG,2945,1745,4690,0.0004674969751596,0.0003476234112912,1.34483743031883,Hawkish
사업장/NNG,3278,1337,4615,0.000520358263013,0.00026634527272,1.9536981366287811,Hawkish
참여/NNG,2868,1729,4597,0.0004552737944848,0.000344436033308,1.321794906625209,Hawkish
돌파/NNG,2751,1588,4339,0.0004367009095633,0.0003163472648312,1.3804478752054656,Hawkish
경영/NNG,2871,1407,4278,0.0004557500223033,0.0002802900513964,1.625994287106103,Hawkish
외환시장/NNG,2887,1350,4237,0.0004582899040019,0.0002689350173313,1.7040916000809043,Hawkish
msci/NNG,2626,1603,4229,0.0004168580837926,0.0003193354316905,1.3053925196644445,Hawkish
전국/NNG,2730,1373,4103,0.0004333673148338,0.0002735168731821,1.584426254190224,Hawkish
적절/NNG,2604,1465,4069,0.0004133657464569,0.0002918442965855,1.4163913816140408,Hawkish
소상공인/NNG,2653,1396,4049,0.000421144134159,0.000278098729033,1.5143691437333853,Hawkish
오름/NNG,2778,1253,4031,0.0004409869599298,0.0002496115383082,1.7666930099409264,Hawkish
역대/NNG,2488,1451,3939,0.0003949516041416,0.0002890553408502,1.3663529031497557,Hawkish
카드/NNG,2465,1306,3771,0.0003913005241998,0.0002601697278776,1.5040201924795766,Hawkish
어렵/VV,2308,1400,3708,0.0003663779350317,0.0002788955735288,1.313674255908774,Hawkish
보증/NNG,2190,1282,3472,0.0003476463075041,0.0002553886609028,1.3612440986030754,Hawkish
웃돌/VV,2231,1204,3435,0.0003541547543569,0.0002398501932347,1.4765664750173686,Hawkish
만들/VV,2124,1259,3383,0.0003371692954971,0.0002508068050519,1.344338704953565,Hawkish
제품/NNG,2175,1165,3340,0.0003452651684116,0.0002320809594007,1.4876927831696494,Hawkish
개입/NNG,2475,865,3340,0.0003928879502614,0.000172317622216,2.2800218875406486,Hawkish
확신/NNG,2110,1168,3278,0.0003349468990108,0.0002326785927726,1.439526064772663,Hawkish
고점/NNG,1996,1214,3210,0.0003168502419078,0.0002418423044742,1.3101522605675977,Hawkish
공시/NNG,1996,1198,3194,0.0003168502419078,0.000238654926491,1.327650120475011,Hawkish
청약/NNG,2035,1083,3118,0.0003230412035483,0.0002157456472369,1.4973243153942437,Hawkish
돌아/VV,1921,1145,3066,0.0003049445464453,0.0002280967369217,1.3369088508703566,Hawkish
사회/NNG,1933,1074,3007,0.0003068494577193,0.0002139527471213,1.4341926516385095,Hawkish
경쟁력/NNG,1934,1072,3006,0.0003070082003255,0.0002135543248735,1.4376117201438363,Hawkish
분야/NNG,1997,968,2965,0.000317008984514,0.0001928363679827,1.6439273765118767,Hawkish
제보/NNG,2286,676,2962,0.000362885597696,0.0001346667197896,2.694693969400516,Hawkish
그러/VV,1831,1034,2865,0.0002906577118904,0.0002059843021634,1.4110672941465692,Hawkish
밸류/NNG,1974,861,2835,0.0003133579045721,0.0001715207777202,1.8269384545546208,Hawkish
풀이/NNG,1735,1051,2786,0.0002754184216984,0.0002093708912705,1.3154570820570373,Hawkish
대기업/NNG,1731,1046,2777,0.0002747834512737,0.0002083748356508,1.318697866830031,Hawkish
원대/NNG,1784,944,2728,0.0002831968094006,0.000188055301008,1.5059230337173548,Hawkish
총선/NNG,1744,957,2701,0.0002768471051539,0.0001906450456193,1.4521599774836436,Hawkish
분양가/NNG,1925,765,2690,0.00030557951687,0.0001523965098211,2.0051608611559373,Hawkish
다소/MAG,1681,994,2675,0.0002668463209654,0.0001980158572054,1.347600766582035,Hawkish
팬데믹/NNG,1689,929,2618,0.0002681162618148,0.0001850671341487,1.4487513574359634,Hawkish
엔달러/NNG,1609,983,2592,0.0002554168533215,0.000195824534842,1.3043148731468344,Hawkish
배럴/NNG,1624,908,2532,0.000257797992414,0.0001808837005458,1.425214055418325,Hawkish
고물가/NNG,1894,581,2475,0.0003006584960788,0.0001157416630144,2.5976687067415773,Hawkish
전쟁/NNG,1615,764,2379,0.0002563693089585,0.0001521972986971,1.6844537396726942,Hawkish
전세가격/NNG,1501,860,2361,0.0002382726518555,0.0001713215665962,1.3907919276564316,Hawkish
전개/NNG,1463,891,2354,0.0002322404328212,0.0001774971114387,1.3084180972795307,Hawkish
주거/NNG,1607,741,2348,0.0002550993681091,0.0001476154428463,1.7281346937037396,Hawkish
fed/NNG;금리/NNG;인하/NNG,1463,875,2338,0.0002322404328212,0.0001743097334555,1.3323434567726422,Hawkish
공공/NNG,1507,830,2337,0.0002392251074925,0.0001653452328778,1.4468219211941344,Hawkish
방침/NNG,1455,871,2326,0.0002309704919719,0.0001735128889597,1.3311431407584324,Hawkish
가까이/MAG,1487,825,2312,0.0002360502553692,0.000164349177258,1.4362728144272283,Hawkish
같이/MAG,1443,849,2292,0.0002290655806979,0.0001691302442328,1.3543738539309709,Hawkish
여부/NNG,1434,839,2273,0.0002276368972424,0.0001671381329933,1.3619686493176322,Hawkish
전용/NNG,1454,788,2242,0.0002308117493657,0.0001569783656719,1.470341141454519,Hawkish
단지/NNG,1594,626,2220,0.000253035714229,0.0001247061635921,2.0290553966243405,Hawkish
공사비/NNG,1756,443,2199,0.0002787520164279,8.825052790947846e-05,3.158644180733741,Hawkish
피해/NNG,1455,732,2187,0.0002309704919719,0.0001458225427307,1.5839148573778616,Hawkish
관측/NNG,1375,808,2183,0.0002182710834786,0.0001609625881509,1.3560361198588156,Hawkish
주주/NNG,1383,767,2150,0.0002195410243279,0.000152794932069,1.436834464043533,Hawkish
후퇴/NNG,1448,674,2122,0.0002298592937287,0.0001342682975417,1.711940181987479,Hawkish
저축/NNG,1325,776,2101,0.0002103339531702,0.0001545878321845,1.36061131201579,Hawkish
통장/NNG,1397,698,2095,0.0002217634208142,0.0001390493645165,1.5948538965665582,Hawkish
건설업/NNG,1364,723,2087,0.0002165249148107,0.0001440296426152,1.5033357778245582,Hawkish
아울러/MAG,1292,775,2067,0.0002050954471668,0.0001543886210606,1.328436291210259,Hawkish
절반/NNG,1264,774,2038,0.0002006506541941,0.0001541894099366,1.3013257802633276,Hawkish
낙폭/NNG,1273,758,2031,0.0002020793376496,0.0001510020319534,1.338255750836037,Hawkish
농산물/NNG,1439,582,2021,0.0002284306102732,0.0001159408741384,1.9702336382296568,Hawkish
재원/NNG,1318,690,2008,0.0002092227549271,0.0001374556755249,1.5221107031640857,Hawkish
협력/NNG,1364,642,2006,0.0002165249148107,0.0001278935415753,1.693008983437937,Hawkish
입주/NNG,1438,553,1991,0.000228271867667,0.0001101637515438,2.0721141434271733,Hawkish
수신/NNG,1308,677,1985,0.0002076353288654,0.0001348659309135,1.5395684251682205,Hawkish
대차대조표/NNG,1237,738,1975,0.0001963646038276,0.0001470178094744,1.3356518134066584,Hawkish
에서/NNG,1304,670,1974,0.0002070003584408,0.0001334714530459,1.5508961183599277,Hawkish
체계/NNG,1222,719,1941,0.0001939834647351,0.0001432327981194,1.3543229433624655,Hawkish
집값/NNG,1343,573,1916,0.0002131913200812,0.0001141479740228,1.8676750236370927,Hawkish
상방/NNG,1341,550,1891,0.0002128738348689,0.000109566118172,1.9428801386821588,Hawkish
물론/MAG,1200,680,1880,0.0001904911273995,0.0001354635642854,1.4062167078236445,Hawkish
개최/NNG,1168,705,1873,0.0001854113640021,0.0001404438423841,1.3201815106641266,Hawkish
외환/NNG,1184,662,1846,0.0001879512457008,0.0001318777640543,1.4251928446663802,Hawkish
우선/MAG,1234,605,1839,0.0001958883760091,0.0001205227299892,1.6253230907286176,Hawkish
한미/NNG,1147,689,1836,0.0001820777692727,0.0001372564644009,1.326551503911623,Hawkish
밀리/VV,1216,606,1822,0.0001930310090981,0.0001207219411131,1.598972045331704,Hawkish
금융사/NNG,1179,627,1806,0.00018715753267,0.0001249053747161,1.4983945494369646,Hawkish
경매/NNG,1236,555,1791,0.0001962058612214,0.0001105621737917,1.7746201480354604,Hawkish
품목/NNG,1204,564,1768,0.0001911260978241,0.0001123550739073,1.7010900458471838,Hawkish
고조/NNG,1203,564,1767,0.000190967355218,0.0001123550739073,1.6996771803606,Hawkish
적극/NNG,1106,650,1756,0.0001755693224198,0.0001294872305669,1.35588136105129,Hawkish
민생/NNG,1172,574,1746,0.0001860463344268,0.0001143471851468,1.6270302953936289,Hawkish
착공/NNG,1168,560,1728,0.0001854113640021,0.0001115582294115,1.6620142232468025,Hawkish
케이뱅크/NNG,1385,318,1703,0.0002198585095402,6.33491374158333e-05,3.470584107516531,Hawkish
시세/NNG,1094,603,1697,0.0001736644111458,0.0001201243077413,1.445705822670212,Hawkish
기다리/VV,1119,570,1689,0.0001776329763,0.000113550340651,1.5643544112824086,Hawkish
협약/NNG,1109,579,1688,0.0001760455502383,0.0001153432407665,1.5262753939320186,Hawkish
생활/NNG,1123,560,1683,0.0001782679467247,0.0001115582294115,1.5979811410155471,Hawkish
충당금/NNG,1177,503,1680,0.0001868400474576,0.0001002031953464,1.8646116704336184,Hawkish
브랜드/NNG,1195,480,1675,0.0001896974143686,9.562133949559744e-05,1.983839751349815,Hawkish
위치/NNG,1041,632,1673,0.000165251053019,0.0001259014303358,1.312543094849949,Hawkish
긴장/NNG,1224,444,1668,0.0001943009499475,8.844973903342763e-05,2.1967385327623417,Hawkish
적립/NNG,1163,494,1657,0.0001846176509713,9.841029523088568e-05,1.8759993610243773,Hawkish
실적발표/NNG,1107,546,1653,0.000175728065026,0.0001087692736762,1.6156039209116704,Hawkish
단지/MAG,1225,425,1650,0.0001944596925536,8.466472767839356e-05,2.2968206227786188,Hawkish
농협/NNG,1029,595,1624,0.000163346141745,0.0001185306187497,1.3780923736671715,Hawkish
급감/NNG,1019,604,1623,0.0001617587156834,0.0001203235188652,1.3443649022974056,Hawkish
불균형/NNG,1060,562,1622,0.0001682671625362,0.0001119566516594,1.5029670862978688,Hawkish
자영업자/NNG,1064,557,1621,0.0001689021329609,0.0001109605960396,1.5221811975532065,Hawkish
토지/NNG,1041,575,1616,0.000165251053019,0.0001145463962707,1.4426560625133351,Hawkish
사기/NNG,1248,346,1594,0.0001981107724954,6.892704888640981e-05,2.874209409748212,Hawkish
어떻게/MAG,1122,469,1591,0.0001781092041185,9.343001713215666e-05,1.9063381297106037,Hawkish
헤드라인/NNG,988,600,1588,0.0001568376948922,0.0001195266743694,1.3121564347003294,Hawkish
세수/NNG,1135,451,1586,0.0001801728579987,8.984421690107176e-05,2.005391823906668,Hawkish
참석/NNG,1022,500,1522,0.0001622349435019,9.960556197458066e-05,1.6287739387818665,Hawkish
공단채/NNG,993,524,1517,0.000157631407923,0.0001043866289493,1.5100727891075665,Hawkish
중견/NNG,1116,385,1501,0.0001771567484815,7.66962827204271e-05,2.309847911760189,Hawkish
특례/NNG,977,523,1500,0.0001550915262244,0.0001041874178254,1.488582109639446,Hawkish
법인세/NNG,981,514,1495,0.0001557264966491,0.0001023945177098,1.5208479919828088,Hawkish
공급망/NNG,992,494,1486,0.0001574726653169,9.841029523088568e-05,1.6001645452589703,Hawkish
공격/NNG,1126,335,1461,0.0001787441745432,6.673572652296904e-05,2.6783880817074825,Hawkish
가속/NNG,928,528,1456,0.0001473131385222,0.0001051834734451,1.4005350241556698,Hawkish
목소리/NNG,969,487,1456,0.0001538215853751,9.701581736324156e-05,1.5855309943859612,Hawkish
준비금/NNG,903,552,1455,0.0001433445733681,0.0001099645404199,1.3035526981763743,Hawkish
기여도/NNG,916,532,1448,0.0001454082272482,0.0001059803179409,1.3720304871071296,Hawkish
부채한도/NNG,993,451,1444,0.000157631407923,8.984421690107176e-05,1.7544969877879482,Hawkish
개인사업자/NNG,896,545,1441,0.0001422333751249,0.0001085700625522,1.3100607274354588,Hawkish
이렇게/MAG,951,488,1439,0.0001509642184641,9.721502848719073e-05,1.5528897209962331,Hawkish
일각/NNG,895,544,1439,0.0001420746325188,0.0001083708514283,1.3110041182314185,Hawkish
재건축/NNG,1045,386,1431,0.0001658860234437,7.689549384437627e-05,2.157291866536014,Hawkish
부품/NNG,900,524,1424,0.0001428683455496,0.0001043866289493,1.368646032423776,Hawkish
판매가격/NNG,971,430,1401,0.0001541390705874,8.566078329813937e-05,1.7994123407786742,Hawkish
산정/NNG,883,499,1382,0.0001401697212448,9.94063508506315e-05,1.4100680695484786,Hawkish
사업자/NNG,909,470,1379,0.0001442970290051,9.362922825610582e-05,1.5411536727658706,Hawkish
효율/NNG,895,480,1375,0.0001420746325188,9.562133949559744e-05,1.485804667328941,Hawkish
걸리/VV,976,370,1346,0.0001549327836182,7.37081158611897e-05,2.1019772627216127,Hawkish
우대/NNG,848,487,1335,0.0001346137300289,9.701581736324156e-05,1.387544151949737,Hawkish
월비/NNG,838,485,1323,0.0001330263039673,9.661739511534323e-05,1.3768359601137896,Hawkish
갈수록/MAG,857,464,1321,0.0001360424134844,9.243396151241086e-05,1.4717795413996173,Hawkish
법안/NNG,847,472,1319,0.0001344549874228,9.402765050400414e-05,1.4299515802226452,Hawkish
각종/NNG,897,419,1316,0.0001423921177311,8.34694609346986e-05,1.7059187412571797,Hawkish
수렴/NNG,895,418,1313,0.0001420746325188,8.327024981074943e-05,1.7061871777939992,Hawkish
유예/NNG,818,484,1302,0.000129851451844,9.641818399139409e-05,1.346752723071322,Hawkish
정비/NNG,920,379,1299,0.0001460431976729,7.550101597673214e-05,1.9343209595744764,Hawkish
채널/NNG,846,451,1297,0.0001342962448166,8.984421690107176e-05,1.4947678264537805,Hawkish
조언/NNG,803,480,1283,0.0001274703127515,9.562133949559744e-05,1.3330739082292062,Hawkish
준공/NNG,898,380,1278,0.0001425508603373,7.57002271006813e-05,1.883096865055768,Hawkish
체감/NNG,815,462,1277,0.0001293752240255,9.203553926451252e-05,1.4057094146390037,Hawkish
매수전략/NNG,889,380,1269,0.0001411221768818,7.57002271006813e-05,1.864223956608661,Hawkish
보증금/NNG,849,409,1258,0.0001347724726351,8.147734969520697e-05,1.6541096775891326,Hawkish
상가/NNG,833,418,1251,0.0001322325909364,8.327024981074943e-05,1.5879932057010069,Hawkish
보조금/NNG,812,437,1249,0.000128898996207,8.70552611657835e-05,1.480657165125674,Hawkish
말씀/NNG,854,388,1242,0.0001355661856659,7.72939160922746e-05,1.7539049969229954,Hawkish
토스/NNG,1010,227,1237,0.0001603300322279,4.522092513645962e-05,3.5454832413115964,Hawkish
타격/NNG,778,454,1232,0.0001235017475973,9.044185027291924e-05,1.3655376048219912,Hawkish
월중/NNG,783,446,1229,0.0001242954606281,8.884816128132595e-05,1.3989649176263472,Hawkish
식료품/NNG,821,407,1228,0.0001303276796625,8.107892744730866e-05,1.6074174112280593,Hawkish
원칙/NNG,810,415,1225,0.0001285815109946,8.267261643890194e-05,1.5553095635928982,Hawkish
과잉/NNG,760,462,1222,0.0001206443806863,9.203553926451252e-05,1.3108455891112183,Hawkish
설계/NNG,871,347,1218,0.0001382648099708,6.912626001035898e-05,2.0001777898890203,Hawkish
매도전략/NNG,792,419,1211,0.0001257241440836,8.34694609346986e-05,1.5062292564946338,Hawkish
차질/NNG,782,424,1206,0.000124136718022,8.44655165544444e-05,1.469673342280466,Hawkish
동행/NNG,760,446,1206,0.0001206443806863,8.884816128132595e-05,1.3578714398416654,Hawkish
방문/NNG,769,434,1203,0.0001220730641418,8.645762779393601e-05,1.4119409386619437,Hawkish
자본비율/NNG,739,444,1183,0.0001173107859568,8.844973903342763e-05,1.3262988363654986,Hawkish
마진/NNG,733,447,1180,0.0001163583303198,8.90473724052751e-05,1.3067014463974969,Hawkish
원가/NNG,785,393,1178,0.0001246129458405,7.82899717120204e-05,1.591684645115058,Hawkish
수요자/NNG,835,340,1175,0.0001325500761488,6.773178214271484e-05,1.956984918387905,Hawkish
담보대출/NNG,731,441,1172,0.0001160408451075,8.785210566158014e-05,1.3208658373487852,Hawkish
협의/NNG,755,414,1169,0.0001198506676555,8.247340531495279e-05,1.453203820041584,Hawkish
지정학/NNG;위험/NNG,871,291,1162,0.0001382648099708,5.797043706920594e-05,2.385091728836736,Hawkish
수행/NNG,722,439,1161,0.000114612161652,8.745368341368182e-05,1.310546991027138,Hawkish
창업/NNG,775,386,1161,0.0001230255197788,7.689549384437627e-05,1.5999054512587665,Hawkish
합리적/VAX,740,416,1156,0.000117469528563,8.28718275628511e-05,1.4174844699055646,Hawkish
역량/NNG,731,419,1150,0.0001160408451075,8.34694609346986e-05,1.3902191748706785,Hawkish
신탁/NNG,758,389,1147,0.000120326895474,7.749312721622376e-05,1.5527428018008125,Hawkish
증권가/NNG,720,425,1145,0.0001142946764397,8.466472767839356e-05,1.3499680395106983,Hawkish
속도조절/NNG,822,318,1140,0.0001304864222686,6.33491374158333e-05,2.059797932403313,Hawkish
명확/NNG,776,362,1138,0.000123184262385,7.21144268695964e-05,1.7081777909401028,Hawkish
금리/NNG;인하/NNG;지연/NNG,926,201,1127,0.0001469956533099,4.004143591378143e-05,3.671088460126004,Hawkish
점수/NNG,843,284,1127,0.0001338200169981,5.657595920156181e-05,2.365315920166742,Hawkish
갖추/VV,734,393,1127,0.000116517072926,7.82899717120204e-05,1.4882758337763726,Hawkish
인력/NNG,718,402,1120,0.0001139771912273,8.008287182756286e-05,1.4232405585153731,Hawkish
육박/NNG,720,377,1097,0.0001142946764397,7.510259372883381e-05,1.52184725939535,Hawkish
개국/NNG,816,278,1094,0.0001295339666316,5.5380692457866846e-05,2.338973401790119,Hawkish
대환대출/NNG,686,401,1087,0.00010889742783,7.98836607036137e-05,1.363200269878582,Hawkish
임대료/NNG,717,369,1086,0.0001138184486212,7.350890473724053e-05,1.548362732760831,Hawkish
오래/MAG,732,353,1085,0.0001161995877137,7.032152675405394e-05,1.6524042221111832,Hawkish
서프라이즈/NNG,674,409,1083,0.000106992516556,8.147734969520697e-05,1.3131565638340112,Hawkish
디스인플레이션/NNG,686,395,1081,0.00010889742783,7.868839395991873e-05,1.3839071094210411,Hawkish
커버드본드/NNG,866,208,1074,0.0001374710969399,4.143591378142555e-05,3.317679867400592,Hawkish
금융자산/NNG,756,315,1071,0.0001200094102616,6.275150404398581e-05,1.9124547226401565,Hawkish
납부/NNG,665,404,1069,0.0001055638331005,8.048129407546117e-05,1.3116567559361634,Hawkish
기후/NNG,774,289,1063,0.0001228667771726,5.757201482130762e-05,2.13414065069706,Hawkish
조합/NNG,696,363,1059,0.0001104848538917,7.231363799354556e-05,1.527856389988003,Hawkish
고환/NNG,884,172,1056,0.0001403284638509,3.426431331925575e-05,4.095469900227466,Hawkish
보험료/NNG,657,397,1054,0.0001042938922512,7.908681620781704e-05,1.3187266506870097,Hawkish
피해자/NNG,895,153,1048,0.0001420746325188,3.047930196422168e-05,4.661347975933932,Hawkish
당장/MAG,695,347,1042,0.0001103261112855,6.912626001035898e-05,1.5960086842398038,Hawkish
협회/NNG,677,363,1040,0.0001074687443745,7.231363799354556e-05,1.486147666698101,Hawkish
유발/NNG,686,353,1039,0.00010889742783,7.032152675405394e-05,1.5485646125249617,Hawkish
건물/NNG,694,334,1028,0.0001101673686793,6.653651539901988e-05,1.6557429859184989,Hawkish
비상/NNG,698,329,1027,0.000110802339104,6.554045977927407e-05,1.6905944736611311,Hawkish
시공사/NNG,669,344,1013,0.0001061988035252,6.85286266385115e-05,1.5496998660928591,Hawkish
강달러/NNG,827,185,1012,0.0001312801352994,3.685405793059485e-05,3.5621622874401107,Hawkish
국토교통부/NNG,663,347,1010,0.0001052463478882,6.912626001035898e-05,1.5225233923035826,Hawkish
꼽힌다/VV,648,362,1010,0.0001028652087957,7.21144268695964e-05,1.4264165058365803,Hawkish
스타트업/NNG,671,339,1010,0.0001065162887375,6.753257101876568e-05,1.5772580124035704,Hawkish
소개/NNG,625,383,1008,9.92141288539133e-05,7.629786047252879e-05,1.3003526997934045,Hawkish
잇따르/VV,650,354,1004,0.000103182694008,7.05207378780031e-05,1.46315391915737,Hawkish
주제/NNG,684,319,1003,0.0001085799426177,6.354834853978247e-05,1.7086194230484153,Hawkish
신축/NNG,755,247,1002,0.0001198506676555,4.9205147615442846e-05,2.435734338045408,Hawkish
